Date,0
2023-01-04,0.009541564932960874
2023-01-05,-0.018555703840483
2023-01-06,0.034965650898516415
2023-01-09,0.01708589139937028
2023-01-10,0.008492624243715434
2023-01-11,0.018867267451468217
2023-01-12,0.0087861675441016
2023-01-13,0.013136605180722512
2023-01-17,0.017445702921299724
2023-01-18,-0.009859397530861836
2023-01-19,-0.009843887004495374
2023-01-20,0.033546428170262516
2023-01-23,0.03528612732379589
2023-01-24,0.006084626704889403
2023-01-25,-0.0033296982487081104
2023-01-26,0.019205631919238065
2023-01-27,0.016609699838159
2023-01-30,-0.030362869610177576
2023-01-31,0.013357445910434088
2023-02-01,0.02585237335388662
2023-02-02,0.03937202178706663
2023-02-03,0.0036521118092526427
2023-02-06,-0.012294162846100801
2023-02-07,0.030236166097027645
2023-02-08,-0.013277570643465263
2023-02-09,-0.005331161906520429
2023-02-10,-0.011227745554299284
2023-02-13,0.020883372464238152
2023-02-14,0.011703749150811514
2023-02-15,0.006306285070597872
2023-02-16,-0.018198126139036985
2023-02-17,-0.013689806202933629
2023-02-21,-0.028108231444377324
2023-02-22,0.002658332472444491
2023-02-23,0.038949985458032146
2023-02-24,-0.017945338434518628
2023-02-27,0.008026239253420794
2023-02-28,-0.005363559751632687
2023-03-01,-0.01570093870018218
2023-03-02,0.011867110461900724
2023-03-03,0.030119167636530855
2023-03-06,0.008597583792034362
2023-03-07,-0.01309574692311039
2023-03-08,0.014948616408881198
2023-03-09,-0.01832135478847923
2023-03-10,-0.015726493178505663
2023-03-13,0.010441165941006178
2023-03-14,0.02461826489529552
2023-03-15,0.005876263855377562
2023-03-16,0.03085680409374075
2023-03-17,-9.531422205966795e-05
2023-03-20,0.008507800396245374
2023-03-21,0.012226407864582753
2023-03-22,-0.004076071493733246
2023-03-23,0.01375915694272218
2023-03-24,0.002020976809117342
2023-03-27,-0.012134208279937301
2023-03-28,-0.00450415569419633
2023-03-29,0.019848744753984213
2023-03-30,0.011020133172594822
2023-03-31,0.0156168093897103
2023-04-03,0.00617244871566875
2023-04-04,-0.0064196499382425404
2023-04-05,-0.013510161914332106
2023-04-06,0.008490709630380618
2023-04-10,-0.00582837615104466
2023-04-11,-0.01110124617329011
2023-04-12,-0.009241195410575675
2023-04-13,0.02385615676104422
2023-04-14,0.0008224575222192335
2023-04-17,0.0024696298870353914
2023-04-18,0.01026738376963883
2023-04-19,0.0068326632863309564
2023-04-20,-0.011629158704202879
2023-04-21,-0.005549071781333327
2023-04-24,-0.0007944557388564275
2023-04-25,-0.01643927528923734
2023-04-26,0.01390236709052911
2023-04-27,0.024490830040266393
2023-04-28,0.009746982056260078
2023-05-01,0.009510435818173743
2023-05-02,-0.010405498327726321
2023-05-03,-0.007924237792845592
2023-05-04,-0.008112906880737618
2023-05-05,0.04098188789557568
2023-05-08,0.004043150849936658
2023-05-09,-0.011707766286331188
2023-05-10,0.012415804036987412
2023-05-11,-0.0011690370329257773
2023-05-12,-0.00571024117111229
2023-05-15,0.0037668399320444166
2023-05-16,0.004013458460125524
2023-05-17,0.012102682770664341
2023-05-18,0.023176938630520574
2023-05-19,-0.0032209337983685068
2023-05-22,-0.002760793380957893
2023-05-23,-0.01557099822756513
2023-05-24,-0.0009331391583731649
2023-05-25,0.07071476209407185
2023-05-26,0.01786901613443532
2023-05-30,0.013599880528134085
2023-05-31,-0.01583796299007719
2023-06-01,0.02448281572789583
2023-06-02,0.0012042187231806243
2023-06-05,-0.005043245334180806
2023-06-06,-0.004828691120597397
2023-06-07,-0.017038851596459924
2023-06-08,0.017217594331380617
2023-06-09,0.003434077817178492
2023-06-12,0.016303853883529073
2023-06-13,0.009165594480002958
2023-06-14,0.015270690352675982
2023-06-15,0.008136921234255348
2023-06-16,-0.0053983465853334935
2023-06-20,0.0057631989673763056
2023-06-21,-0.009887704866836208
2023-06-22,0.012785780113035527
2023-06-23,-0.007467500395191671
2023-06-26,-0.01715857186438506
2023-06-27,0.018862660261173538
2023-06-28,2.6527969982727967e-05
2023-06-29,-0.0013495876084857327
2023-06-30,0.025247994413775062
2023-07-03,-0.004714841307969078
2023-07-05,-0.0036110957802535162
2023-07-06,0.000491794243060732
2023-07-07,-0.00228742128705234
2023-07-10,-0.011054987583281987
2023-07-11,0.00016827264957754357
2023-07-12,0.0165002898491211
2023-07-13,0.01787716614732324
2023-07-14,-0.001406759736581646
2023-07-17,0.015972877557328236
2023-07-18,0.008306065740174035
2023-07-19,0.0006790543067926014
2023-07-20,-0.01794401330701676
2023-07-21,-0.011188912363581202
2023-07-24,0.004975837911940289
2023-07-25,0.010668550426246919
2023-07-26,-0.0002839142698015647
2023-07-27,-0.0033692282903675127
2023-07-28,0.01622570962234255
2023-07-31,0.0012929213995116367
2023-08-01,-0.004143501432124542
2023-08-02,-0.025260597551689683
2023-08-03,-0.0031863216095105304
2023-08-04,-0.027101331146067522
2023-08-07,-0.004551713802011153
2023-08-08,-0.0023768039954173512
2023-08-09,-0.019241402349239208
2023-08-10,-0.0014865489075859995
2023-08-11,-0.009676347947201042
2023-08-14,0.025400527012587177
2023-08-15,-0.006934423251777219
2023-08-16,-0.006362279487260559
2023-08-17,-0.010501630839305609
2023-08-18,0.0006735934879453767
2023-08-21,0.028384232934424516
2023-08-22,-0.001989398772346403
2023-08-23,0.023696822635226426
2023-08-24,-0.01856533003826146
